,ds,mech,seed,method,metric,value
759,transfusion,MNAR_log,1634535062,OT_PMM,MAE,0.4492134582169884
760,transfusion,MNAR_log,1662057957,PMM,RMSE,0.7552573904360189
761,transfusion,MNAR_log,1662057957,PMM,MAE,0.4180438127947502
762,transfusion,MNAR_log,1662057957,OT_PMM,RMSE,0.7410013138855303
763,transfusion,MNAR_log,1662057957,OT_PMM,MAE,0.40442748734378725
764,transfusion,MNAR_log,1678403330,PMM,RMSE,1.038938923262951
765,transfusion,MNAR_log,1678403330,PMM,MAE,0.6097854228552212
766,transfusion,MNAR_log,1678403330,OT_PMM,RMSE,1.0268480311572303
767,transfusion,MNAR_log,1678403330,OT_PMM,MAE,0.5769228696798482
768,transfusion,MNAR_log,1688060240,PMM,RMSE,0.7956880366835568
769,transfusion,MNAR_log,1688060240,PMM,MAE,0.425787163104645
770,transfusion,MNAR_log,1688060240,OT_PMM,RMSE,0.7234378488981335
771,transfusion,MNAR_log,1688060240,OT_PMM,MAE,0.3754667147880841
772,transfusion,MNAR_log,1766867109,PMM,RMSE,0.9584160547088121
773,transfusion,MNAR_log,1766867109,PMM,MAE,0.4941761646427041
774,transfusion,MNAR_log,1766867109,OT_PMM,RMSE,0.8735037315543452
775,transfusion,MNAR_log,1766867109,OT_PMM,MAE,0.4351994947795958
776,transfusion,MNAR_log,1803345590,PMM,RMSE,1.1137058317227064
777,transfusion,MNAR_log,1803345590,PMM,MAE,0.6245852171076309
778,transfusion,MNAR_log,1803345590,OT_PMM,RMSE,1.0445224188509328
779,transfusion,MNAR_log,1803345590,OT_PMM,MAE,0.5611801573228968
780,transfusion,MNAR_log,1843824992,PMM,RMSE,0.8679684668537959
781,transfusion,MNAR_log,1843824992,PMM,MAE,0.4747407095844612
782,transfusion,MNAR_log,1843824992,OT_PMM,RMSE,0.8302635571918302
783,transfusion,MNAR_log,1843824992,OT_PMM,MAE,0.4618039257986953
784,transfusion,MNAR_log,184566854,PMM,RMSE,0.8572287844095748
785,transfusion,MNAR_log,184566854,PMM,MAE,0.45156774281015766
786,transfusion,MNAR_log,184566854,OT_PMM,RMSE,0.8533565761244866
787,transfusion,MNAR_log,184566854,OT_PMM,MAE,0.4482474454444385
788,transfusion,MNAR_log,191664963,PMM,RMSE,0.8090213636028334
789,transfusion,MNAR_log,191664963,PMM,MAE,0.4784493925279374
790,transfusion,MNAR_log,191664963,OT_PMM,RMSE,0.7907466634472942
791,transfusion,MNAR_log,191664963,OT_PMM,MAE,0.449503382405601
792,transfusion,MNAR_log,1990212658,PMM,RMSE,0.7632395549215913
793,transfusion,MNAR_log,1990212658,PMM,MAE,0.43805558056150945
794,transfusion,MNAR_log,1990212658,OT_PMM,RMSE,0.7727490950047072
795,transfusion,MNAR_log,1990212658,OT_PMM,MAE,0.41465244866644546
796,transfusion,MNAR_log,202244314,PMM,RMSE,0.8731576784863849
797,transfusion,MNAR_log,202244314,PMM,MAE,0.4353202105725469
798,transfusion,MNAR_log,202244314,OT_PMM,RMSE,0.7935657179010552
799,transfusion,MNAR_log,202244314,OT_PMM,MAE,0.4085810460071043
800,transfusion,MNAR_log,2095133045,PMM,RMSE,1.0595743577351047
801,transfusion,MNAR_log,2095133045,PMM,MAE,0.56903225925905
802,transfusion,MNAR_log,2095133045,OT_PMM,RMSE,0.9909901111554669
803,transfusion,MNAR_log,2095133045,OT_PMM,MAE,0.5580434042603039
804,transfusion,MNAR_log,275121930,PMM,RMSE,0.873925849668934
805,transfusion,MNAR_log,275121930,PMM,MAE,0.454000245061326
806,transfusion,MNAR_log,275121930,OT_PMM,RMSE,0.7535954853567344
807,transfusion,MNAR_log,275121930,OT_PMM,MAE,0.38852119052685885
808,transfusion,MNAR_log,392022359,PMM,RMSE,0.8485347855438267
809,transfusion,MNAR_log,392022359,PMM,MAE,0.5029027064457391
810,transfusion,MNAR_log,392022359,OT_PMM,RMSE,0.7873388238372311
811,transfusion,MNAR_log,392022359,OT_PMM,MAE,0.43310057017227827
812,transfusion,MNAR_log,432652533,PMM,RMSE,0.9178262436862223
813,transfusion,MNAR_log,432652533,PMM,MAE,0.45029056219485064
814,transfusion,MNAR_log,432652533,OT_PMM,RMSE,0.8682101403108963
815,transfusion,MNAR_log,432652533,OT_PMM,MAE,0.45104129441941826
816,transfusion,MNAR_log,796282693,PMM,RMSE,0.7481027702858866
817,transfusion,MNAR_log,796282693,PMM,MAE,0.42058196424768624
818,transfusion,MNAR_log,796282693,OT_PMM,RMSE,0.7400473134864202
819,transfusion,MNAR_log,796282693,OT_PMM,MAE,0.40634251759748197
820,transfusion,MNAR_log,864178266,PMM,RMSE,0.7929846944676391
821,transfusion,MNAR_log,864178266,PMM,MAE,0.45779431457471326
822,transfusion,MNAR_log,864178266,OT_PMM,RMSE,0.8621462626969607
823,transfusion,MNAR_log,864178266,OT_PMM,MAE,0.47517639539180556
824,transfusion,MNAR_log,929893137,PMM,RMSE,0.854961420260032
825,transfusion,MNAR_log,929893137,PMM,MAE,0.4428887588009866
826,transfusion,MNAR_log,929893137,OT_PMM,RMSE,0.8229445191839072
827,transfusion,MNAR_log,929893137,OT_PMM,MAE,0.45503996546009023
828,transfusion,MNAR_log,942484272,PMM,RMSE,0.7756351280906445
829,transfusion,MNAR_log,942484272,PMM,MAE,0.42141384572740387
830,transfusion,MNAR_log,942484272,OT_PMM,RMSE,0.7375040596626493
831,transfusion,MNAR_log,942484272,OT_PMM,MAE,0.39216656840034775
832,transfusion,MNAR_log,952224740,PMM,RMSE,1.0849863636267747
833,transfusion,MNAR_log,952224740,PMM,MAE,0.5568973602843116
834,transfusion,MNAR_log,952224740,OT_PMM,RMSE,0.9165302715986395
835,transfusion,MNAR_log,952224740,OT_PMM,MAE,0.48398714231796375
836,transfusion,MNAR_log,967196436,PMM,RMSE,1.0428061975078284
837,transfusion,MNAR_log,967196436,PMM,MAE,0.5760932979055101
838,transfusion,MNAR_log,967196436,OT_PMM,RMSE,1.0979027154812255
839,transfusion,MNAR_log,967196436,OT_PMM,MAE,0.6104058863996545
840,transfusion,MNAR_quant,1074497555,PMM,RMSE,1.0628477699620051
841,transfusion,MNAR_quant,1074497555,PMM,MAE,0.7724577691604343
842,transfusion,MNAR_quant,1074497555,OT_PMM,RMSE,0.9789644116720013
843,transfusion,MNAR_quant,1074497555,OT_PMM,MAE,0.6769714229264159
844,transfusion,MNAR_quant,1102145672,PMM,RMSE,1.2333285701148775
845,transfusion,MNAR_quant,1102145672,PMM,MAE,0.7774397177752911
846,transfusion,MNAR_quant,1102145672,OT_PMM,RMSE,1.1896004127310342
847,transfusion,MNAR_quant,1102145672,OT_PMM,MAE,0.7866562276791823
848,transfusion,MNAR_quant,1130604997,PMM,RMSE,0.23606958235270392
849,transfusion,MNAR_quant,1130604997,PMM,MAE,0.03985297295963631
850,transfusion,MNAR_quant,1130604997,OT_PMM,RMSE,0.1367950031388089
851,transfusion,MNAR_quant,1130604997,OT_PMM,MAE,0.019926486479818154
852,transfusion,MNAR_quant,1171300112,PMM,RMSE,1.1423197495635706
853,transfusion,MNAR_quant,1171300112,PMM,MAE,0.7385805544655971
854,transfusion,MNAR_quant,1171300112,OT_PMM,RMSE,1.2132145104885068
855,transfusion,MNAR_quant,1171300112,OT_PMM,MAE,0.7447353924194771
856,transfusion,MNAR_quant,1382689815,PMM,RMSE,1.1433820493809608
857,transfusion,MNAR_quant,1382689815,PMM,MAE,0.7026233432613509
858,transfusion,MNAR_quant,1382689815,OT_PMM,RMSE,1.1723212860326153
859,transfusion,MNAR_quant,1382689815,OT_PMM,MAE,0.7459951545737799
860,transfusion,MNAR_quant,1405681631,PMM,RMSE,1.0344816525667726
861,transfusion,MNAR_quant,1405681631,PMM,MAE,0.6443825435924653
862,transfusion,MNAR_quant,1405681631,OT_PMM,RMSE,1.1058387511471839
863,transfusion,MNAR_quant,1405681631,OT_PMM,MAE,0.6965135750590783
864,transfusion,MNAR_quant,1497586438,PMM,RMSE,0.9132068933215736
865,transfusion,MNAR_quant,1497586438,PMM,MAE,0.6179344857013539
866,transfusion,MNAR_quant,1497586438,OT_PMM,RMSE,0.9366320690266138
867,transfusion,MNAR_quant,1497586438,OT_PMM,MAE,0.620512517894588
868,transfusion,MNAR_quant,1540770719,PMM,RMSE,1.4168248422428396
869,transfusion,MNAR_quant,1540770719,PMM,MAE,0.847057283656469
870,transfusion,MNAR_quant,1540770719,OT_PMM,RMSE,1.2707083584842327
871,transfusion,MNAR_quant,1540770719,OT_PMM,MAE,0.7692494159069171
872,transfusion,MNAR_quant,1580016183,PMM,RMSE,1.270424343256438
873,transfusion,MNAR_quant,1580016183,PMM,MAE,0.7621646455192892
874,transfusion,MNAR_quant,1580016183,OT_PMM,RMSE,1.3095335207962309
875,transfusion,MNAR_quant,1580016183,OT_PMM,MAE,0.8151402150508991
876,transfusion,MNAR_quant,1634535062,PMM,RMSE,1.0746460339520565
877,transfusion,MNAR_quant,1634535062,PMM,MAE,0.6780353531717312
878,transfusion,MNAR_quant,1634535062,OT_PMM,RMSE,1.2074991965662478
879,transfusion,MNAR_quant,1634535062,OT_PMM,MAE,0.7143911361836203
880,transfusion,MNAR_quant,1662057957,PMM,RMSE,0.9105781769074688
881,transfusion,MNAR_quant,1662057957,PMM,MAE,0.6074710149575594
882,transfusion,MNAR_quant,1662057957,OT_PMM,RMSE,0.9270002997504037
883,transfusion,MNAR_quant,1662057957,OT_PMM,MAE,0.6292564307281179
884,transfusion,MNAR_quant,1678403330,PMM,RMSE,0.2007416371956418
885,transfusion,MNAR_quant,1678403330,PMM,MAE,0.03073861591505579
886,transfusion,MNAR_quant,1678403330,OT_PMM,RMSE,0.08195243021003779
887,transfusion,MNAR_quant,1678403330,OT_PMM,MAE,0.013063911763898711
888,transfusion,MNAR_quant,1688060240,PMM,RMSE,0.9850075416271629
889,transfusion,MNAR_quant,1688060240,PMM,MAE,0.6774212549968887
890,transfusion,MNAR_quant,1688060240,OT_PMM,RMSE,0.9865893125096925
891,transfusion,MNAR_quant,1688060240,OT_PMM,MAE,0.7036116572328529
892,transfusion,MNAR_quant,1766867109,PMM,RMSE,0.9399021248224128
893,transfusion,MNAR_quant,1766867109,PMM,MAE,0.6288663337515101
894,transfusion,MNAR_quant,1766867109,OT_PMM,RMSE,0.9051021143503308
895,transfusion,MNAR_quant,1766867109,OT_PMM,MAE,0.6231649164010884
896,transfusion,MNAR_quant,1803345590,PMM,RMSE,1.3374528261729732
897,transfusion,MNAR_quant,1803345590,PMM,MAE,0.8253577895784288
898,transfusion,MNAR_quant,1803345590,OT_PMM,RMSE,1.1982972010451043
899,transfusion,MNAR_quant,1803345590,OT_PMM,MAE,0.7555155588954993
900,transfusion,MNAR_quant,1843824992,PMM,RMSE,1.2686786074779415
901,transfusion,MNAR_quant,1843824992,PMM,MAE,0.7867667127435445
902,transfusion,MNAR_quant,1843824992,OT_PMM,RMSE,1.3155859539475359
903,transfusion,MNAR_quant,1843824992,OT_PMM,MAE,0.8078565129362233
904,transfusion,MNAR_quant,184566854,PMM,RMSE,0.1908270878338427
905,transfusion,MNAR_quant,184566854,PMM,MAE,0.03427355674528722
906,transfusion,MNAR_quant,184566854,OT_PMM,RMSE,0.07134609775743753
907,transfusion,MNAR_quant,184566854,OT_PMM,MAE,0.012947788103775169
908,transfusion,MNAR_quant,191664963,PMM,RMSE,0.9303597156587148
909,transfusion,MNAR_quant,191664963,PMM,MAE,0.6403831967993618
910,transfusion,MNAR_quant,191664963,OT_PMM,RMSE,0.976434941191133
911,transfusion,MNAR_quant,191664963,OT_PMM,MAE,0.6627742176664725
912,transfusion,MNAR_quant,1990212658,PMM,RMSE,0.1741479755779152
913,transfusion,MNAR_quant,1990212658,PMM,MAE,0.024824305119250087
914,transfusion,MNAR_quant,1990212658,OT_PMM,RMSE,0.10477732025998646
915,transfusion,MNAR_quant,1990212658,OT_PMM,MAE,0.012812544577677467
916,transfusion,MNAR_quant,202244314,PMM,RMSE,1.285283867222887
917,transfusion,MNAR_quant,202244314,PMM,MAE,0.7803581947981834
918,transfusion,MNAR_quant,202244314,OT_PMM,RMSE,1.294858530061471
919,transfusion,MNAR_quant,202244314,OT_PMM,MAE,0.7480117411277925
920,transfusion,MNAR_quant,2095133045,PMM,RMSE,0.9825122910613702
921,transfusion,MNAR_quant,2095133045,PMM,MAE,0.6686410122812658
922,transfusion,MNAR_quant,2095133045,OT_PMM,RMSE,0.9769643918814789
923,transfusion,MNAR_quant,2095133045,OT_PMM,MAE,0.6569942099542649
924,transfusion,MNAR_quant,275121930,PMM,RMSE,0.5166212071152093
925,transfusion,MNAR_quant,275121930,PMM,MAE,0.08767654051119984
926,transfusion,MNAR_quant,275121930,OT_PMM,RMSE,0.19591293463840967
927,transfusion,MNAR_quant,275121930,OT_PMM,MAE,0.029491199990130845
928,transfusion,MNAR_quant,392022359,PMM,RMSE,0.14633310355970028
929,transfusion,MNAR_quant,392022359,PMM,MAE,0.027847264855545874
930,transfusion,MNAR_quant,392022359,OT_PMM,RMSE,0.13411650474802764
931,transfusion,MNAR_quant,392022359,OT_PMM,MAE,0.022135005397998
932,transfusion,MNAR_quant,432652533,PMM,RMSE,0.9435555728221298
933,transfusion,MNAR_quant,432652533,PMM,MAE,0.6203758446702066
934,transfusion,MNAR_quant,432652533,OT_PMM,RMSE,0.9510675821036884
935,transfusion,MNAR_quant,432652533,OT_PMM,MAE,0.6693772154116683
936,transfusion,MNAR_quant,796282693,PMM,RMSE,0.2898655091316291
937,transfusion,MNAR_quant,796282693,PMM,MAE,0.0460154234080245
938,transfusion,MNAR_quant,796282693,OT_PMM,RMSE,0.1488662014190686
939,transfusion,MNAR_quant,796282693,OT_PMM,MAE,0.021420972965804513
940,transfusion,MNAR_quant,864178266,PMM,RMSE,0.1657598963086297
941,transfusion,MNAR_quant,864178266,PMM,MAE,0.020593553409185457
942,transfusion,MNAR_quant,864178266,OT_PMM,RMSE,0.07011057406100436
943,transfusion,MNAR_quant,864178266,OT_PMM,MAE,0.00956129265426468
944,transfusion,MNAR_quant,929893137,PMM,RMSE,0.07097773854764464
945,transfusion,MNAR_quant,929893137,PMM,MAE,0.01075530023387674
946,transfusion,MNAR_quant,929893137,OT_PMM,RMSE,0.05652191968560447
947,transfusion,MNAR_quant,929893137,OT_PMM,MAE,0.007170200155917831
948,transfusion,MNAR_quant,942484272,PMM,RMSE,1.0330963377452518
949,transfusion,MNAR_quant,942484272,PMM,MAE,0.7087767141861542
950,transfusion,MNAR_quant,942484272,OT_PMM,RMSE,1.0523402107481994
951,transfusion,MNAR_quant,942484272,OT_PMM,MAE,0.7318564431342989
952,transfusion,MNAR_quant,952224740,PMM,RMSE,1.131610479146028
953,transfusion,MNAR_quant,952224740,PMM,MAE,0.723385240763518
954,transfusion,MNAR_quant,952224740,OT_PMM,RMSE,1.0575357608659768
955,transfusion,MNAR_quant,952224740,OT_PMM,MAE,0.6798531423223256
956,transfusion,MNAR_quant,967196436,PMM,RMSE,0.12292253312494315
957,transfusion,MNAR_quant,967196436,PMM,MAE,0.021332089260552203
958,transfusion,MNAR_quant,967196436,OT_PMM,RMSE,0.08036345386601906
959,transfusion,MNAR_quant,967196436,OT_PMM,MAE,0.016354601766423362
960,breast_cancer,MCAR,1074497555,PMM,RMSE,0.5906274938927646
961,breast_cancer,MCAR,1074497555,PMM,MAE,0.3478793713446011
962,breast_cancer,MCAR,1074497555,OT_PMM,RMSE,0.5331044715026229
963,breast_cancer,MCAR,1074497555,OT_PMM,MAE,0.3210600762839949
964,breast_cancer,MCAR,1102145672,PMM,RMSE,0.538772702984894
965,breast_cancer,MCAR,1102145672,PMM,MAE,0.3257564024653925
966,breast_cancer,MCAR,1102145672,OT_PMM,RMSE,0.5247142736158326
967,breast_cancer,MCAR,1102145672,OT_PMM,MAE,0.3110709686602733
968,breast_cancer,MCAR,1130604997,PMM,RMSE,0.5644660406043047
969,breast_cancer,MCAR,1130604997,PMM,MAE,0.33704028524506774
970,breast_cancer,MCAR,1130604997,OT_PMM,RMSE,0.5497605994733494
971,breast_cancer,MCAR,1130604997,OT_PMM,MAE,0.33542564238628825
972,breast_cancer,MCAR,1171300112,PMM,RMSE,0.5366847447117719
973,breast_cancer,MCAR,1171300112,PMM,MAE,0.3277630955951292
974,breast_cancer,MCAR,1171300112,OT_PMM,RMSE,0.5209866895585036
975,breast_cancer,MCAR,1171300112,OT_PMM,MAE,0.3178896590580811
976,breast_cancer,MCAR,1382689815,PMM,RMSE,0.5425322116308375
977,breast_cancer,MCAR,1382689815,PMM,MAE,0.33502329205934245
978,breast_cancer,MCAR,1382689815,OT_PMM,RMSE,0.517572349529373
979,breast_cancer,MCAR,1382689815,OT_PMM,MAE,0.31765737280910594
980,breast_cancer,MCAR,1405681631,PMM,RMSE,0.5442668391843213
981,breast_cancer,MCAR,1405681631,PMM,MAE,0.33432325476438773
982,breast_cancer,MCAR,1405681631,OT_PMM,RMSE,0.5820821618678108
983,breast_cancer,MCAR,1405681631,OT_PMM,MAE,0.3359777665506341
984,breast_cancer,MCAR,1497586438,PMM,RMSE,0.5651714081074183
985,breast_cancer,MCAR,1497586438,PMM,MAE,0.3387306886673191
986,breast_cancer,MCAR,1497586438,OT_PMM,RMSE,0.4938624179468141
987,breast_cancer,MCAR,1497586438,OT_PMM,MAE,0.30525167799078357
988,breast_cancer,MCAR,1540770719,PMM,RMSE,0.5441349979302551
989,breast_cancer,MCAR,1540770719,PMM,MAE,0.33100157748229514
990,breast_cancer,MCAR,1540770719,OT_PMM,RMSE,0.5507080200710615
991,breast_cancer,MCAR,1540770719,OT_PMM,MAE,0.3288307103182487
992,breast_cancer,MCAR,1580016183,PMM,RMSE,0.5768123900520888
993,breast_cancer,MCAR,1580016183,PMM,MAE,0.3435429161601801
994,breast_cancer,MCAR,1580016183,OT_PMM,RMSE,0.546414050649719
995,breast_cancer,MCAR,1580016183,OT_PMM,MAE,0.325125548590808
996,breast_cancer,MCAR,1634535062,PMM,RMSE,0.5306424609773922
997,breast_cancer,MCAR,1634535062,PMM,MAE,0.32593741271824506
998,breast_cancer,MCAR,1634535062,OT_PMM,RMSE,0.5150181097738479
999,breast_cancer,MCAR,1634535062,OT_PMM,MAE,0.32014036188182565
1000,breast_cancer,MCAR,1662057957,PMM,RMSE,0.5430536101443771
1001,breast_cancer,MCAR,1662057957,PMM,MAE,0.3322790433889148
1002,breast_cancer,MCAR,1662057957,OT_PMM,RMSE,0.5115527649324446
1003,breast_cancer,MCAR,1662057957,OT_PMM,MAE,0.31035482553289584
1004,breast_cancer,MCAR,1678403330,PMM,RMSE,0.534353653578222
1005,breast_cancer,MCAR,1678403330,PMM,MAE,0.3239003847747264
1006,breast_cancer,MCAR,1678403330,OT_PMM,RMSE,0.5135400301448616
1007,breast_cancer,MCAR,1678403330,OT_PMM,MAE,0.3155896979058942
1008,breast_cancer,MCAR,1688060240,PMM,RMSE,0.521288412082898
1009,breast_cancer,MCAR,1688060240,PMM,MAE,0.31783201185876236
1010,breast_cancer,MCAR,1688060240,OT_PMM,RMSE,0.518620332522154
1011,breast_cancer,MCAR,1688060240,OT_PMM,MAE,0.31270526779111596
1012,breast_cancer,MCAR,1766867109,PMM,RMSE,0.5542084907234215
1013,breast_cancer,MCAR,1766867109,PMM,MAE,0.33371208053256196
1014,breast_cancer,MCAR,1766867109,OT_PMM,RMSE,0.526279614400647
1015,breast_cancer,MCAR,1766867109,OT_PMM,MAE,0.3262711451350928
1016,breast_cancer,MCAR,1803345590,PMM,RMSE,0.5352735501918701
1017,breast_cancer,MCAR,1803345590,PMM,MAE,0.326169196883011
1018,breast_cancer,MCAR,1803345590,OT_PMM,RMSE,0.5248128088351122
1019,breast_cancer,MCAR,1803345590,OT_PMM,MAE,0.3184087698662943
1020,breast_cancer,MCAR,1843824992,PMM,RMSE,0.56471162896171
1021,breast_cancer,MCAR,1843824992,PMM,MAE,0.33199816425235895
1022,breast_cancer,MCAR,1843824992,OT_PMM,RMSE,0.5249310495626947
1023,breast_cancer,MCAR,1843824992,OT_PMM,MAE,0.31304519290691113
1024,breast_cancer,MCAR,184566854,PMM,RMSE,0.6005341776862083
1025,breast_cancer,MCAR,184566854,PMM,MAE,0.334293105137215
1026,breast_cancer,MCAR,184566854,OT_PMM,RMSE,0.5736807716293498
1027,breast_cancer,MCAR,184566854,OT_PMM,MAE,0.3209323584117007
1028,breast_cancer,MCAR,191664963,PMM,RMSE,0.5333227778426403
1029,breast_cancer,MCAR,191664963,PMM,MAE,0.32488118141370625
1030,breast_cancer,MCAR,191664963,OT_PMM,RMSE,0.5339050302802985
1031,breast_cancer,MCAR,191664963,OT_PMM,MAE,0.3212126446991932
1032,breast_cancer,MCAR,1990212658,PMM,RMSE,0.5388874622811978
1033,breast_cancer,MCAR,1990212658,PMM,MAE,0.32559582654170777
1034,breast_cancer,MCAR,1990212658,OT_PMM,RMSE,0.5285045994492648
1035,breast_cancer,MCAR,1990212658,OT_PMM,MAE,0.32107820940705584
1036,breast_cancer,MCAR,202244314,PMM,RMSE,0.5420525312455243
1037,breast_cancer,MCAR,202244314,PMM,MAE,0.33794941488343033
1038,breast_cancer,MCAR,202244314,OT_PMM,RMSE,0.524036676237908
1039,breast_cancer,MCAR,202244314,OT_PMM,MAE,0.3159301755285891
1040,breast_cancer,MCAR,2095133045,PMM,RMSE,0.5517802951836902
1041,breast_cancer,MCAR,2095133045,PMM,MAE,0.32999993246661435
1042,breast_cancer,MCAR,2095133045,OT_PMM,RMSE,0.5258080702059348
1043,breast_cancer,MCAR,2095133045,OT_PMM,MAE,0.31389927496384573
1044,breast_cancer,MCAR,275121930,PMM,RMSE,0.5395329298506321
1045,breast_cancer,MCAR,275121930,PMM,MAE,0.32521220935070105
1046,breast_cancer,MCAR,275121930,OT_PMM,RMSE,0.5249093905012244
1047,breast_cancer,MCAR,275121930,OT_PMM,MAE,0.3158241240295908
1048,breast_cancer,MCAR,392022359,PMM,RMSE,0.5240171025468132
1049,breast_cancer,MCAR,392022359,PMM,MAE,0.32494252004867585
1050,breast_cancer,MCAR,392022359,OT_PMM,RMSE,0.5040894872020042
1051,breast_cancer,MCAR,392022359,OT_PMM,MAE,0.30605597216360175
1052,breast_cancer,MCAR,432652533,PMM,RMSE,0.5551101103606624
1053,breast_cancer,MCAR,432652533,PMM,MAE,0.33349297019612323
1054,breast_cancer,MCAR,432652533,OT_PMM,RMSE,0.5478559388875581
1055,breast_cancer,MCAR,432652533,OT_PMM,MAE,0.3274406129022658
1056,breast_cancer,MCAR,796282693,PMM,RMSE,0.5723637474076168
1057,breast_cancer,MCAR,796282693,PMM,MAE,0.3402198789058149
1058,breast_cancer,MCAR,796282693,OT_PMM,RMSE,0.5597851665120412
1059,breast_cancer,MCAR,796282693,OT_PMM,MAE,0.3281026286369342
1060,breast_cancer,MCAR,864178266,PMM,RMSE,0.5376009550345628
1061,breast_cancer,MCAR,864178266,PMM,MAE,0.32887241118867777
1062,breast_cancer,MCAR,864178266,OT_PMM,RMSE,0.5393861097231213
1063,breast_cancer,MCAR,864178266,OT_PMM,MAE,0.3157431618062084
1064,breast_cancer,MCAR,929893137,PMM,RMSE,0.539135985219594
1065,breast_cancer,MCAR,929893137,PMM,MAE,0.33237602919533493
1066,breast_cancer,MCAR,929893137,OT_PMM,RMSE,0.5212877588875718
1067,breast_cancer,MCAR,929893137,OT_PMM,MAE,0.32176859402873986
1068,breast_cancer,MCAR,942484272,PMM,RMSE,0.5441841564491338
1069,breast_cancer,MCAR,942484272,PMM,MAE,0.33661872708701435
1070,breast_cancer,MCAR,942484272,OT_PMM,RMSE,0.5404632052255092
1071,breast_cancer,MCAR,942484272,OT_PMM,MAE,0.32958072269415234
1072,breast_cancer,MCAR,952224740,PMM,RMSE,0.552624062658535
1073,breast_cancer,MCAR,952224740,PMM,MAE,0.33488300069362803
1074,breast_cancer,MCAR,952224740,OT_PMM,RMSE,0.5324685449369674
1075,breast_cancer,MCAR,952224740,OT_PMM,MAE,0.32105259571884764
1076,breast_cancer,MCAR,967196436,PMM,RMSE,0.526378199640865
1077,breast_cancer,MCAR,967196436,PMM,MAE,0.3261342299255098
1078,breast_cancer,MCAR,967196436,OT_PMM,RMSE,0.5258366949563752
1079,breast_cancer,MCAR,967196436,OT_PMM,MAE,0.31614505111181934
1080,breast_cancer,MAR,1074497555,PMM,RMSE,0.5092478346817763
1081,breast_cancer,MAR,1074497555,PMM,MAE,0.3094908383974506
1082,breast_cancer,MAR,1074497555,OT_PMM,RMSE,0.4843518250893406
1083,breast_cancer,MAR,1074497555,OT_PMM,MAE,0.29650561752242705
1084,breast_cancer,MAR,1102145672,PMM,RMSE,0.41148349664695005
1085,breast_cancer,MAR,1102145672,PMM,MAE,0.24948525000140945
1086,breast_cancer,MAR,1102145672,OT_PMM,RMSE,0.3945688215086293
1087,breast_cancer,MAR,1102145672,OT_PMM,MAE,0.2383530484660565
1088,breast_cancer,MAR,1130604997,PMM,RMSE,0.47974481334114355
1089,breast_cancer,MAR,1130604997,PMM,MAE,0.2867848217284754
1090,breast_cancer,MAR,1130604997,OT_PMM,RMSE,0.4942204117049957
1091,breast_cancer,MAR,1130604997,OT_PMM,MAE,0.2817751753003405
1092,breast_cancer,MAR,1171300112,PMM,RMSE,0.4985858484692238
1093,breast_cancer,MAR,1171300112,PMM,MAE,0.2946613274796337
1094,breast_cancer,MAR,1171300112,OT_PMM,RMSE,0.48313509698565965
1095,breast_cancer,MAR,1171300112,OT_PMM,MAE,0.27698326249981803
1096,breast_cancer,MAR,1382689815,PMM,RMSE,0.5486154343015872
1097,breast_cancer,MAR,1382689815,PMM,MAE,0.3104754640201669
1098,breast_cancer,MAR,1382689815,OT_PMM,RMSE,0.5324918517329124
1099,breast_cancer,MAR,1382689815,OT_PMM,MAE,0.3004953731307829
1100,breast_cancer,MAR,1405681631,PMM,RMSE,0.5178981510849909
1101,breast_cancer,MAR,1405681631,PMM,MAE,0.3020584174856198
1102,breast_cancer,MAR,1405681631,OT_PMM,RMSE,0.51284582834172
1103,breast_cancer,MAR,1405681631,OT_PMM,MAE,0.2889838436675411
1104,breast_cancer,MAR,1497586438,PMM,RMSE,0.5126225001451151
1105,breast_cancer,MAR,1497586438,PMM,MAE,0.32066657731609627
1106,breast_cancer,MAR,1497586438,OT_PMM,RMSE,0.509282266493983
1107,breast_cancer,MAR,1497586438,OT_PMM,MAE,0.31279872657291685
1108,breast_cancer,MAR,1540770719,PMM,RMSE,0.4928299311882745
1109,breast_cancer,MAR,1540770719,PMM,MAE,0.29497352774746344
1110,breast_cancer,MAR,1540770719,OT_PMM,RMSE,0.4940474809716035
1111,breast_cancer,MAR,1540770719,OT_PMM,MAE,0.2854718397528763
1112,breast_cancer,MAR,1580016183,PMM,RMSE,0.4995091084278706
1113,breast_cancer,MAR,1580016183,PMM,MAE,0.2686347098896472
1114,breast_cancer,MAR,1580016183,OT_PMM,RMSE,0.4755443106424065
1115,breast_cancer,MAR,1580016183,OT_PMM,MAE,0.25167805207659144
1116,breast_cancer,MAR,1634535062,PMM,RMSE,0.4924673093645728
1117,breast_cancer,MAR,1634535062,PMM,MAE,0.2909722132240998
1118,breast_cancer,MAR,1634535062,OT_PMM,RMSE,0.5008155901813607
1119,breast_cancer,MAR,1634535062,OT_PMM,MAE,0.2836968474364114
1120,breast_cancer,MAR,1662057957,PMM,RMSE,0.4871561228042024
1121,breast_cancer,MAR,1662057957,PMM,MAE,0.2754945346532155
1122,breast_cancer,MAR,1662057957,OT_PMM,RMSE,0.4588810427472374
1123,breast_cancer,MAR,1662057957,OT_PMM,MAE,0.260191187569193
1124,breast_cancer,MAR,1678403330,PMM,RMSE,0.5600048577053052
1125,breast_cancer,MAR,1678403330,PMM,MAE,0.33711791344007275
